node,structural_graphsage_cluster
eab8c6fd94fe60c38bc75f4cc975eb9d25c984cd640193e9e1ea8c5cb0580fa1,0
bfc769e384f53fa2e076a17304cbbed17ce1fd0ee0494ec9076924bcd24a8932,0
4a9398afda057758f4fa5d7f75942cc8f86b84b18f89f4723c268893d8bd4b8a,18
a3cf8bc69d00efdd4fad1cada5a0d112c35e154344bf6679b21ddf9be99cd48b,0
2c43ba81b5ed587f5bf4041dcd09a6de4f5a3d7b6740c920e2247f64d069a1a0,0
bcd56dc9ff0f02295892065391b22b4aa7cef28480ed58fe1f7dcabe4e574092,0
c5a9cd0e4d6590f65235768bef83937ffcd6d7e3bb7938908610b5a364f2d2fc,0
e9815d38ed8ba71b5009e200a33a05c486138f788a15146b23ec7489f05c8ba1,0
e2c290de9d63fc89a8c74c3b4edd0ab059815c26e108c5545d47752a8a22b5e8,0
5e5e0763f7001b97ae4c6b50886e13af427692d71659dd725dd618d09a6650b3,0
48858a40fd6ae5d6a6095eb3782fa6a2b696adc0b6b05b79cbc30bc6108da1f6,0
c48adde6e4cdc96805c58faf153c564b186a625876fb46d11892c92e6222f5fa,0
0b9ffbeb802b5880d54f6653f16aa941efc9d7eef54cf12cbd1e6546c0c56f0e,0
d9e3771adb41cbf4a853076a41919ed0132dc4b9a86bd852029bbc51cac0bbee,0
995b4d0ff51e9aa2eb47bf2348fa19d4153e94ff144e996a66ef738b35c1a0e1,18
f57333cd0c8e055696adcd1671210ca36adb793e4510dce04de5fbc5d792038c,22
a44d19161b621f7971e2fc3daf5713b4215fc4a75fc7ddf5903b0cacb6d3d2ff,0
cff4abf855721a07e63cb51cb6569bb2770b2cca623fdba140041e9cd7297597,0
e4ed792ac49f9f3c90853a72628af3153de563bf69865ec2c53c4f12a1adc02a,0
0e7c2dc98c23055ba55a381cc32ae0194e0eb9c45eecba34580e4f60e524ce36,0
110192816fb46fa134eb3daddbcc0ee2b0ffd7615356917e743537877e2b2f5e,0
803773b8d396c4fe0044d6ec7a2bccf012077c886648423f08b04addc8b9fcd9,1
cc2cf4cc59cdbf4e91b3d954bda2c8c9035dabce1a69c3ca0f8aa05a18fa2386,0
34f6de48bd93ecdc05e9de98d1727d7a5886dc92c1f27336fefb941115b68b29,0
596053b32cdae0d52b991619db7bb3e17a8dabd8fe43c6503a05db7985769cf6,0
eb7af55aeb5fd12e16b07f5454a1d95f54887ca3987d0495a6b2ee8ed8e479ba,0
a2e9768ddcdf2bbafd03fd510477d9467e62160b344e3564121e800ee22bddfd,0
cea2c023043b9873fe323f19a670bb0d0ee2c565422bfe47a631c3bc57ca6f93,0
09b1968bb7944ae67451613b2ccc85c8ae623681a137aa981fb083128fdfde4d,0
d7c41e6ed7c878034dde7bab34432b912e4eabe59978bec1405e4cc9f0d90c66,0
ac6e3a2f4b9707fabd51c078e5811efe27d9a2b7578f1b11063ecfa2ee449e9e,0
588854d9e9f9720d4ef7b645844ff951790476ec6b7888233ce8f2d26779a9c1,0
b74f0b4be2b59b507c71709b2288a7f18b31776b5d2494aeee44377bda0399cf,0
d16f640dad7dcb3c536d3e2c92fb2845cffbd20ca4ab5d7c4f85dd7144ef17df,0
decfabb518a037d377e656d85ce58f739ee82058dd804f46f3eec3a61b6478e4,0
5be3510a6cbbf9564f7e1c7e8772f041a24ae37317886d0c746ee013bae8bba0,0
a27639907591bbbc4e1519c2a29465b9ad2bda56f51eb7aebbd3ece29f6eec24,0
549369ec3e5900faf9f60086908acd665008370ebcafca750a72807b086996d9,0
3eccc61ec55396844d108fdbcc30f13089a6585ceeed4f1888643f026b9206f9,0
97529671abe382ebda252e817972316959546ada8d8174fb97fb96b1d2e76c05,22
e7c2c8e48224d8e65c81844a414ab0d365e33271839ea583429b3209b400888b,22
ffbafbcd061401e4be6f4a22623d6f1e2099dcef947e7513e844d4b6c27f903f,0
b9e46cfbb1044d3b1ab0d54e04d0b9a9f2eaa8f832db205262094f807ccad34c,22
7931344c5cc1de410b4099e5af66ed464439588db120f5e4a582aba5d03fba8b,0
58e5b8d15e112995fa01ae0cd7a52f1e309a723e6dbfdf61887d0a7e28e7946b,0
cf43f360c8e0f262c791bfddc70623d7af9af5bdb631c1d037cee071b5c7bcd3,0
cf3b4321b9be5f0109257672a076d035f8b6147297119dd2abd860dadd3f7ee7,0
78a9cc75d26f8f10e9e6adb2f83903ff2a45fe5ef031c155d676db5f1b08e423,0
53d9db9618df2151d5cbe2a9477755548b2ff5feef7b117afc65a65369d9ddbe,0
16afd816e4cf5d41bbe5d88b575f6649a6b4a6f339ef33c4ca21d806fbc0b8a6,0
381376e62b11a695b413776574be6fc9544b4322dcb533cc123469af4df693be,0
2d1f679b8d4f9c7ef19eb944d9e8e3d3633f8016b409fd5c9104e5259d85e2df,5
06b2e5bfb2069ee2de8d513a0ff8d13b3f7b898eb3661795d5d39cdd5db2a405,0
df6e2773196be1d0139f24e8919757eedd86a69d1e5688b7549765c21e6e114d,22
c34d130a49e5b2999e436659577c352f1a3fddcbfa990595c42b4d26b2fd722b,0
296109499ef94950a8ffefdfdbe6b30f300201ad50bcbe7f69d3b4a848a7c512,0
3b4ab8e3d3fd3ecd58549189286463e97b18987dcafa58c8581a7aedb50b6f1d,0
d524c175e748d1a93822ad2ef026d3b0b5f8c52f3df9b6325d12709ed528c5a7,0
077edad75af92e19810eb04b8b9be84b0f7de0734fcf2759d4f8bd8b24abec08,0
8464de6f37c1d8a2d7a5ec3a4da38ad509ad1ac8375ef26ed4dc79d306730c29,0
83b0ba70ec9cdda0d18e28acc614345875affaa1188ae4838257d4754f0dd554,22
ed72b60c92dd49c2143a26c38e61df7bd72d54e054dfb800e9344f08e59b6c8b,0
92bd5e87b8dd2dc12643e1b4816f8d0a177cd548b94f2a2a8add7adb9cc0200e,0
60d9555e8fb7d8374568acd2a61c0ad69f110009c7f88b64a4b6a5ba816bd8f9,0
64185b4100ee42d108deec5e75099f4325aedb59446fef65e95f148af6a8deee,0
3a79aa0cb00179b7e382d9cda959366f129731c518963ffd67d4fd7eeca46feb,0
e1d69764c295452d8adefc1781b1331d17c4e212a7f183801fb38161273dd2f1,1
854287c5ea213df1b5ccb19282ba4dcc21333393a128482bbf16b05a2c6870cc,0
af74d7796d902e0e33948e2f2be71a1eaa77f562d3f2db66c9ca9d38d08002a1,0
3a17b85b4c0ee1b5e2660b123225edf6dd49c89bdfa8cc544a17504d3462048b,0
931551988a53a1440a95c4413a977c910c6552f4c60668065b3aa4cd8aff5540,0
4002dbbba1a779db72b2a7a651df244b00fe27776b089ddf681418821d290862,0
f4cca376242dd64e1749737a83a43969d43005e02651d5b3870abc23a9a2f4bd,0
07f2e74b89cc325e47ba5081b6d549a372bf2a519d94116cb286207626a1625c,0
2236048672ffbfe26363d3d820c2f3c96880b479c6c3c40db3e39e7368ed550a,0
68eca41f3c01e5cd29a2e2ac3e873379062f8848968c0e8474de38f59ad39e6c,0
0f0edd332c1239dce60a26f34187a254153242426ba73bb393ef5bcb65d0b8c6,0
a47553b165c2a054976cf1c4f7ccc59f7c76a1a28b8a6f736a549f0a5c7dd6c1,0
488b579e279e757599b1be3a7c7fd47252794278b522124036d056928170da99,0
e70044e1cc7f79aa294a57447b292c0bf36575fee7aaf77a8707acaf25f32533,0
36af338fd6d3cfd7dd07e1e315a8aa7ae499192077bf831b6254d0c5b052ceb2,0
16a589043634cf82a279aee69079ce9d6aa0a2d13553e69a0d8546ef54c11e82,0
3b009fe33cf97a17b9fc76f3fc1a13c6bd2ddd5a14a4f40cf8c830260c68e7fe,0
37669ea813621c9950d824a87bea6df6f81a7bb24d4edcd77e667e3f4627d890,0
7e386ec5a996e254136e78a504f4e9656ccb443c23eb18a47f659ee17de645aa,22
28a71128c6c9e7ee8d0fbe33f0cb0f7676b322c89659a697969610fc5767c53a,0
bb66ff0c4bbba726f4f4b9e368c4f845ad281ae99984a589ba644596911158ff,22
790711e4496076ac680fd550a5d93fe6ea6eb0e8efcd21e7085b5af846d5d3e0,22
89c0db848ab24780d36a2ea7a47f6a14f2d826ebd252f1919ff0f9c2c122b1e7,0
b0ed0e11f5be63639c282ac1585c8545e964dfb2d1411c1e940189b3b680b49a,0
a8e1a99850e5451e12b44883939e76db1444d734b94b52fd558db230928058ad,0
c0db636be929701b6f6854bf1c92d84af18f8ce4052c9a0ce964e6f4d6aecb9d,0
e4d089e478292c33bc15040fd188634434f37eaf5c24479d97b2bf5df6feb423,0
92d7fdc0dae1799d509e3850520a180cacb3ba7924879a23411d06571d98185e,22
f25abfdeca13e2cacedaada7b0ee03677847459aba630c6d0f5317da5af02c6a,0
418eb2afd8e8ac4d5dbfb44d935035725ad1a51f0e4feb43ba419c6c655a316f,0
7322fcd08f099bebc3a3023c272f2de316f351bfb352042930297ac89a08df73,0
e5701271316d7f0f87dcb179a6ff36fe6e9e04207ac8eeb1d0f4be44b0d21013,0
f21f89421cb1df442afd7fd88e80573392f99431f2929c4212ba6542d660c233,0
2d956cb864a4c0337e62517b49d4a2125a0cdfed6057957bbcba9c222c6e990b,0
84f6c716a7d70b5661ab36a237e4cb03b8472ff1eca6f1be13c1e37d58a23885,0
6d3678b0c8d89cec0cb849a73bbd73b10a3a2ac8b10aa17a15d1fd6141d1206f,0
87daaab113e6da2580b70f734f1bebe5977f2b9b0be047c0225b0308b7c645c3,0
cf12ea607828e0e32f4a73e7144efb4bb9f12eea6b5e9a2d423a8c1d2b9bf03f,0
19df117448cf2daeb2e3daa9a6c8c86296677bf06b4dc7b7e5e210ad9ddb88cb,0
44d263b4f097c44eaa086caeafe17a1ae12da2a754d1787118d99b26be6d03b1,0
ed8e0908c73bbae24f4c7acb14c184f631481b4f687250364947a4c31aeba4d7,0
91b0232bb7b920a18c725982fb05ba923bfcef37848c334e1fedb96ee61fca1e,0
c20c7a0c0b8a4f561ee4efff46f92177c04883a239661583ba49341e5c036d37,0
b1854330cfc554aed53d64e2dba305a06895b5da95e407675142761a61176b7d,0
c07be5e07a71974b4aa7817f5a3273d8822f35d5b18381e69fa101ccce6a7370,0
db5e00499cc7ebb583fdeffa9f2fab78b0a6f14249126f11c0d1188fadc95a47,6
2fdc5f05a85bacba25095b3a81ca6719281ba0457a553cb11622c499dfc39b41,0
705a8b710774f288764e2045c88766fa2fb93501ea5d1e69b15ad6db999ea119,0
f89e493c59d1abcbac04b46e3249262c93e69af056c9bb957b42a126bcde4572,22
5770defa93b04f2dde5b1d6c0583bc90bb364312c2b9536c489c969bcf7ee1cc,0
3fbc888de7d311c524e1e78e4a8c81507d4022990f74a9d99b0a158ebcf91006,0
5d59d8158066690bc4830fb45082bd1ec2ada888b4714ded69c0e1e9bc4a846e,0
63939b559f31dcf8d2548636a68241ba8317bd7a6593c5cd2e83f1500678ae87,0
5fd8fef1e144b79fce493c3a271f6a251debeb1a6f99789a44c0c6ecd8a1fad5,0
3e89de6cc73d7c606aef9c0d6ba913a8b7c98fc238c843fba57913006f8c4f6a,0
c7f6a46f86393fe170d9dc2c8dc4616b447bb3262f4aa1ff9d8d1d4c05c5cd85,22
87cf3df81c265b96bca2886df57ee6d81d75f1d84a54c3b919fdc7420db885cf,0
f5a5c9c3836950b12d951842a0000404a61f706af50e104cd2906b2333695939,0
f6210dd75ce1371437b866cb938d410e9178da0ececcf9a9c02104fe93c801bb,0
4600938117cf2fe052193649bb26e7f8761e295bdb4666d844230d44a315ec2c,0
989eea199c81ea284991caba6a7082dad0e332316aa7b80cb3cf3a77603d9cc9,25
cc21173ce86e7f6748bb095c3a7cda38bcb697e47c9faeb12a8a7e1f6c0f6edf,0
219e58417b2ae39e9d24867cf53fd6d1886bf2547ebcd6876785eb9c955173ab,22
094418935b4537279b20aa452aea38cb710da9ea36929c688efc28ab4cdb0c67,0
752554b531a56b9818be6e56e6fb6a23b9662345e243fec7691b7295ad99fe54,18
68d845e03528c3f925b84bfa0ee9b9af6850212ffb7067688f4b5283ee1b45d8,0
8e78d78808ebc90fab7f21284791f3aa40e9cd557bdf03aa74541063da0d645f,0
2384f7c2c477ebbd99cd1c7d3a1ddc3b1243d6c47f81d811d8f522ad71a9a2c6,0
20fd5cdf8dd74daac5baad65b6bb0ac87d49dd5e198dc89625aafeb5f92e7b27,0
17d1a086dfa6c1491241438ebcf9d09ca26792be738f34104ba287b37db8c06c,0
a455a2f10190b39c43b9c132bbcc121983da3f6338c3d7d432fc3b7080efcd53,0
66634cde9e9c65583da0f00308184b7a983210546d4d8bfe5bd4caebabbb4598,18
c73542c3b53b0c536cf471c709c9c1511c960570958e47481f27dc58716b4bb5,0
9308bda69d9f368bfe99e33a9111b5281f9654e72630262d8e641432568b1ea3,0
1f37abda89dd96c18c636e357cb3582240d6d7d32e082752313887a6ebc7695a,0
8b6404506c28a921f06d2bc497f8cb66fecd7d13fb6f4dc415d3da89a24622a0,0
031629d78209ca14e45091e8e9b1e56e59ae9109bccce410aedd9012a2aba0ae,0
9c3c15b9aa082b8810ea06d70174d57867cf2f1f030cc0d7816abf031556ab94,0
ee9f080236962cdedddd038bda57caa8404fcc510ab8d555a937c1568d0cb70d,0
4e0a7d55f34cf57e25701b081995e66a3aeb15e9498d54455eefdf9ac53c62ad,0
507872cb9a7d12586a98c8b361f575c80593da4ac43e51fffeb395d1cd5e5b69,0
4da6c7dd82329efbde6bb68b1f18e923aee8a4cd17f9e166bdda4a99d5347ddd,0
d7d8054633513eca0d9e3f9c7c8a868e2cca4cdb519b11912262ff95a3fb88ff,22
1fdbce04f2a605afe7a8d255f882f409c053d5e0413a0c2abeb9b87629a66641,0
dcde3fce5f524419e76478d316d901ff8d5e9ab7b0aa36d7d232af0e4997daea,0
48801d1448ead6fc6faaafd810caee44f8137f7f7da9ba61f710b647f7db3ebf,0
3f5a902d38b6e397f5e9a55a304d99c2ddafc3fd20f9f5c70848970e8959794f,0
689278bd2669ed1a55217e4d92bcd4347e4e283f3b8a02af7953a2c6d6f22c76,0
3a3082e2f2da7e81afb5a5f81d5e9251a3c4938a00312ecc0525b1f15f9280ba,18
8f9908519f21c1f25caa981687797cd6ec852c62149d41915e1ae55a3e768d3f,0
f2819631cf79c0f3d9acee61c5f76a2f476d328b42559d0d5be70a06fd41e7a1,0
ba691c15e27a19701c98d44e862051dea59295393018f6ba30f0dc727a041ae6,0
fd87b05a62619332d98da9f2dc3ba5afecacf4390748ed0cbea50cecc9392be5,0
38ef6fcf579dbadb19bb321f2471fb8290f1665a359cbd3fcccee12da52378d4,0
9033ff1a3c202af0704d7ccae9d044831cfa5eaa8a807d83f94e9b5f6b337144,0
c2fb86b673054bb0f86c621611ed98e23d51d3b70538e9407989fef59a5a09cf,0
efa7d4ecf83ec7fb8de82476bb8df73eebe8bd215f0e6eb7d2627222c9d4a467,0
b64910361c37b4c84d03d0b4690b6ac670c5f4c159b5fb97bad6613c1186fea4,0
bf087d1127ccf9ce2783094cdc36f5e176059829f0021d1f55485be212290984,22
20ff074bc954a095376ab30ac7605b0e004ea66de44eddc817526e0606cc2c1f,0
41bc02d71ae445e9c83468e40ff525831df790165467f414c7e462eca6a5c13c,0
5833b31b1f563e835053386902518d74f5837b51644688c26c4d4c51e7192294,0
0c03aadbbb5d5c473d76008f1ff1cfa136e64574b30697ded018c2ce61a0d6fc,0
e323593d8361f91a9720eca4a49ef944b81b729443bb92ce97ed4544b10ade09,0
41ab283f352d892ca2a5663c108bb801f97da7d9c0fd8392613297c717b3070c,0
750e0da434c871ca1d677a6e079b411490bbc2db16fd8c25f297d7951b340775,0
417ade162cdfa0f0548dab8716601be0f599585623a0030a2743c4551c3b20d3,0
bb77e9d969132fe7b38395463412b9af477fffb34ee71c1d4787f3542b68288e,22
214e1a650bb63ed2f27c82c865acccca28fcebc7c6075d477ed8051d55ed64c4,0
c3c42215a3875c8988cb515576dae08b64649967d60e6e654ab3be52243f94e3,0
d6b78723b28a4997263d6689bf7fd0c4a1b5c691d7382669c13b1eae2f8b5ba7,22
955fae737a762c23cbdb43bf412d199ecef70b0408fe344bf238a23d2c15c656,0
bd1b8bea6721726107569058869056f828e64a26a0b63f233949c3275fbf7913,0
8dba7a4b86b6dac45f03820254ddb7a22fb72444a9f138d63734cedaa272cd10,0
528a2588f8ba7ed9ad072016f1c9fe8b252ec082032be4d5d756c410027fa40c,0
8f4943c4b75528421a56433254728eb0aa74806a91118246160c598162dfd70a,0
93271e5c08d005573d35d025c10f51f205e18f85a3d09d87070cb8377daf5aaa,1
b7ebae0df6743d73d68ceee34243262ca5386786a42de925743516f3cb64ad72,0
be1236973e35bc4d93d9c1e8ca183e3f16fb391bdd122811df536c2538bde0e1,22
1c4cc8cb48ef3d633228ad8ab3d25809a612fd6157ceb3bf22c37f10b0179a84,0
8f068b5004b243ca90b698471a951a9571fc5c6761691110a185a416ed55de74,0
f12a5b6517ee036b6d1dc9997c7e8788d199ee3c3ecd436de70225a0d6c13dfe,0
96b54660da537742f31ec3bfc6a3531397541cbb5ae3326416ebfcff8aaf9630,0
4bb45adae517a23d3ef5f3f64d7980bbe2d3bfda245e5e04b507e7e868263221,0
bb9eb271930fe732a80dbf2dbac94c7bfc7d78adce8f7b9c45a76e920085d87f,0
ea4963c46fbb7e9fedacaad1c425ccd154818f7dc7061e780859aabfef4921d0,0
3d2d1589be0dfc178793a1446827f23a63b26443891528297302687825b7a944,0
33c1dc22b819f0c4addc2f10f5ee37e802f25ff42c38fd5db1b3fdb158e8203d,0
6efb1e2adadd5483d3daadfcec589a466162aa1b8f126466dd38f18756ca1c0c,22
0b69ec55e4dd387cb50ac84e12d508e8b5263f50b688b2b009d2231b54376520,0
c2abb32e86465ad8887e2276b20f6ee82e87f0247a2c877ee4a41f4ad8d55da4,22
992224e23dc31f106e82b1e07a1a51ce1eacb8bffb4d72e3372e9838374c5013,0
f9454e078c9eb7f0643892e9ca01974ed11ba718469c33c6b994766c49e30d4a,0
0d0d1478e7c7829f0d17a7eaf661ec9a5c8caaedfb672d9a8230e85cbb11632b,0
34df0c4b2d1bd33df6df21f79d29b6909384f3f213459ab2febaf77c1c9395d9,0
1ae9cced93f11380a2c1a876aadf7caa49ae9a5c7c877ecf35a18d3fba8c74ac,0
14b766a8c4919be48a91aa35175c50139c31d3a4ab7da3d0d16dcffae75944c6,0
35f137ccf2082aadab6d079d33f84146455d45c0870e71255a769f49b333a04a,22
3d6e05da7fa076bbb07e276002b007d0f51f90c0a51b7a5516eccbfd70c8f05b,0
174a4d0a66f6a31cb21093f23189471a65dd904441fe989114ee6e8d0d0182ab,0
0606703bfc4aee22221e8b81a06b220d4a674ec23142992c8e85b34279a6c444,0
38d208848dee350fcc05453fb28631ff648b14070131ef09d74e76cf873c28ef,0
273b27fb088d417bce38609d5ca667f856d77959b6a42025d8e48a55f36cb21f,0
2c5b5e969062b7163c5fb35d14a2fdaa0fea2ab1889297c9fe2eafb4d9b4379c,0
62b70bbbd173c0d115d02d2a7d076dac9d1636786d0452cc015d9743e4e17093,0
ce034729b78930619000f4be46c3788d16e772034f408fe44db9ca33484028b9,0
0b6066dd62235c0645b2acb80128ce591e05b312422888d594b06a191b766250,0
d75a5f48272315e392fad0b0f5b32d8e96454b1ccb041f818e53785fc3c18271,0
8b77fe11aca57c3d0f40196e1dfa0f6ec1621456252dfe00c33652ff3dd29b98,0
ee881498c11329818823d4632c953d7e1eecd2c423f73ed550a89f032dbb1f7b,22
39b03972886160610172ae05c1be39e7403df3a6e6df9c6793659a00022e9ca3,0
e0caf7217906dc389a9e534a165c233311a4b287199d89f46302c60cf765e073,22
34fedaf43dce9c85ab054505749fb6eaa552ce3d85e450bd72bd204604ece34f,0
3b7abc83ccf7c5da3f41ef54070481fbb7a1cc31084e47352c3ef4233698bd5b,0
a7eeae391e3f4734191c80bcd91276e6ad5406b57101de432b25c786384bd941,0
b3e0e2fc5c8dadd505053f591e8bbcaa8f07d0363b8a751869965fae4c8540ee,22
437698ab9b65bc32bf91acb4513133298760f7799b6dbd52c5e8c2c029abdd8c,0
d254f707a78f7ea5dbaee9aff069e349c151da362b91e1dfc66d4c487b2ab31a,0
e2ba663bb689e6317945c0e63b315549887e43f88b5d785a4b9bfbac0d144731,0
d129f9fc4a4b9a5c265989f5de28a06f519957ecf882eb1fa1c1c7b1135d16d8,0
9a6b0b3d0703a3eb6215a556c1edb966aeed8e6bd899593b5a015f7b5b7b8693,0
482910a9945ad81f431c7a26563bfcdef659dd6652ec82836544b2004ea69b21,0
88719b7b89d6e86fda716c17687eee125c13c6dbabf0d56636bf63deefb096fb,0
f2fb20ccee01023885dfaa811048575a9179c94901322f12022f1a99df58c967,0
958b17b0069a5f58a21c1e7bbcaef771a94f968372b829c9673acf5d1962aef2,1
7c09fabd1a760515f05a7fea93409d15a01ae326ee0714b39b297d402d854d46,0
eaa3077d13d50ae1be63d78b426b8a8a7c394354a2d85e94eaff033cfe16327c,0
8c229da3135a09d4611038a2b3d76041c7abf890e030a7d19ccd097ad577dd6e,0
dfc9ccfebb867fa116231936264fa1642764d2b22d6879c6acef95f74e55dd82,0
b5d1560a222aed27fce22709fa4ed2c9eafbf631952e05d92a3d062c8bceff0d,18
5f4818307518870daf62b7367d8a362a46e288a1b2d2c5baa6ca61631f089c6f,0
a9cb42d88b037b6a4e92349987dc505811dd50ed4cc8d31b1da37d3c995dff8e,0
3104bccd4832a36c37a038b326cfcf2f59706152d8ff9cc67f00402ef9c8181d,0
d6e3a7280b787cf12097383fe98324a64c17ee50ace7cf589e1ef40c994a7968,0
e9f1d729a7b47f533da389fa43c83365408df05b00889ee779fef5028087e1f3,0
f215dbdb3816939da515f4e362c034c0dfbdabed1aee339187ae245d2db14e91,0
8d4b20bcda6d0a7567bf8ce8cc50f9dc8267ddb7c80a057fa257567860792453,0
d8252fb45a0b8fa810f43a4d816f40665be07b47bf4d839e49b1a034c4f03540,0
81e3b73f79762bbcac801526bc2dd78d1a1fe72d5b9d97729b481e3fcba376bc,0
927a966953bbcbbca43ffeb198eb2ea57af7c2229decf3c9d90261ee890a4dca,0
23ef95d8c2fd496734ae8b94b2a9f61b6ce92db957691f0e2dab942defd03431,0
db0cd887abcd21fb43c831e2fea1d0130411816167c40b61495f7fd0a7da7ccf,22
35a22bdda53b7526c1a2071581383acf39599a2abb15d43c5e8b910ba7971329,0
31666502eecd0abdfccfe5fea5e238802c220169fc58fe5c0b3d2f5ba1d3e90a,22
d397fd12968e8119817c5b2c4c66d7fb9446f1d0abf2b31a410ade93a322f61b,0
2fe98c77e546d3f878080c8f428699ed5cd7ae170cc68b8beb630894e08a6afe,0
6b1bf8ad43483c7c9520345524a9cf337cdc8997fbaca31efe47da11ba513b5e,0
2c24be2ce9a9b54e173c1e2a400966300d2807b79a656cee07d4fbe61c1fa4f0,22
29c9380ec1b8d17d2677ebeb05fe799fcfd735e1c29cedddc68f3d124d94c3bd,0
02b9445eb1d5c3ee127882a9ecb3316713c43dcea0c0430f685e991a0a140163,0
7479fe76fe61af15a4af8003dff312f78c720e2bcf1a3cbe4ec4395ff4b777bc,0
28be5d3bb5008819887133f38b6272a6dcd2ddc905cb94c744e49363adff1be1,0
2a41e1c2a1c9a056a30f6addc7d363d7af3859db9ed96cb17d3a0195f5c926c4,0
9acee533986ccaf9c52f06cee57560d9ef5969fe5c6bbfe0e1936f97acaa5629,22
109c6d1a35e5a71c7374f939447af9f3870ac5cc919cb6f3dd890d9fbd229925,26
2e2e6b7bbb7a3c552f39b255da10be31f87ff93c4b82d98f2b60226c9fb2f214,0
0a88c4c1c9c1b6e4b3e5fb008a0ba5cba924862a9351a1ae6a377a82e891928f,0
b6a0aebc819bebe5042767aee4a37095e4ee6f602b27cb483f0f2035734d5b98,0
98fc390cf89989ae49f037aa3fcccf6a24d67c3636f7ceb0998bceb0ae6fb523,0
8d6971845194e237a7fdc806d02650882ebddf77cc52a8aad3293a43eb07fd6f,0
4ebfdb59a76d1abb64ef6ea4d75cf9d3d6e31cd19caad53caf7cc37514989f2d,0
1752aea9f05d16d09627e16cf0ee58e8dd0e754fc0e4214e58cacdf878b749bd,0
0a8053b1eddf1cd3db1b696aafa8aa085594472cdf0fb867f18908dd5ee5b2ec,0
4126e9b1e6159ee20277dc9351693cafe64cfc5121fb02d7d832d98c600c21f7,0
c531a6422dc90a43889c8fe5daf33aa8ffaa92a2b767bbe867d37db0ba4042ce,0
88924d9a703e5482391c39b1c662bfe98c6ca3a1962146159684fc4eb73ade4d,0
24f650d8c8aef8fa75db42d2836f4e3ecae7c07015eec3bc0c24536948ea2398,0
c84ee1ae6bec0c7e99a87067c0ccbe7b3ed2b2099610ef5bf219229d907f1c66,0
46b7c9200b90a01be165a5a01d81052f13ea648499b8e5f03974c25c609b5ea1,0
c0ddce61a571515f8bd24c92be37bb06a938283f20933a4f19d60773527b9b40,2
2f34808d4978c08d4608d87f08960823a9bd8fc0d986c00a0f6b7e9aaae35488,0
88a0bc30ad01b170ab083e5082e0f5202b0bdab5bbaa201d7d27d891b95aa5ee,0
394d78ed1b465a115e5b92ea9a76a9e7f401756e8e1b5521287b65ef37de6856,0
815fc021df09168d72baf6321e0362264248ea62632abdab3fc389b4d697ac33,0
39584039d3cf221fcbb4f95e3e89b9da1dc4f592eb5db807debce179fa413a2c,0
564c617e060010154557d885e297dc7b108d0b50475ce9afda918a9f6a3c2903,0
ac497f303e0ae82f97b1d2178948059fb56cb484d23e8c86da433e626faebe31,0
d603ae9ec984327722a06473653b312f96c29c17cc36fc49e569cc04dfca385f,0
f0d4e665b37ca3c7b4d9d1c13a99e1b180eb8812f0abe77d18a91d23d9c8850a,18
d6fc5fd2f4ed3da94bf454e609b5fed31835dff39dd31b269a4ed941b6da9c96,0
285b39d82ee3cc409755c644fe9390e2923558e27eab30ef1d1cda26643ada1f,0
ff156009e2afd0ed06f16e173e3f6a2291ee61d8b17aa8a9c426caa54dad7857,22
5bf59c529bf7b5455cda0d77fa2cdd3887fff00367b45ee0953c7427822799fd,0
9555f7c7d2986b146ac16735adaf7da12ef57594c273ed1a31730a98181139e7,0
7ed7e06eaa541e657df7c437ac02af41e75d42d2184dd6a0164e233f81ffb9ca,0
bd3d8b344ae9208b8900541998881d8d0f664b6988a8ec897045609acc425182,0
336cf5bb4fabb00f5ec7fdacb50978736905f446c4d5d2f33666d7f153377f4f,0
2ebdcf8cb2aac7ebef6354a1ff03786767586663b4d2ad10369ed88b4ec7ce53,0
3c34faf27522b934d59a606d88f5f8654aa8dc5764f778374f7268d4057af6e9,0
2a686f77d9b059e320a3f1db36145f93467aebd8122f6a2398ae06a645056368,0
739758e241b83f0b4136399f5cc71325601b34e161ea51719b23c8e887699a47,0
568821900252c5098d50c664f8675b40b920c12acdd87d962aa73cab94dd1a77,0
47598ec5c8c2e1fc852809e3a97bae346526066ef0c90485f840f98657ceed89,0
da729cec26ae3d722d63a4dcd2b8edb7d58219a69d5bdaa9cce1143c70a5450f,0
f2abf1301c0c262b70654e3068fa7a4bb15f7669973f04f514da68ee709b3b26,0
cae76d7a094a558eca694129aab59f5095e7754bb179df306380170973be23d8,22
b37f1465b20a120eb169809ce1f7509f9934b15c1d5aa6b9a2137b5028c5e698,0
6dd6351129bde5c42c76d8900f3e68ad2ca87f8a88275ab70014bbf82bf20a0c,0
6b38a4f7d91fd98b4bea73cb6454a486e1992c41fcf673a307392bdcbff5646d,0
6846c39c268750cbdac6a2f760c91394f927b08f0c530a0446189a14fb051bb0,0
8f469fc1edefa475c3492147cf89f4f35d630d4f43765884f3375a32dacc7ca0,0
0afe20f065f6b8d46173131b881daa9c90e244559989b4c9164f9c2f06a99b91,0
88aa726d24b2a765136883d26ccbf965e3fa050c1830d37e1ad9f1684bcc98d6,0
facfe3003a73188171639185f017adfffa9ffea5615d258c073892aa22863e4d,0
4eaacc8ae56c012fa666b83329df388f3bbb791c1f16a282200e8d4f1c884a07,0
